produto;sexo;idade;taxa_anual_por_1mm;capital_max;fonte;origem
METLIFE_VIDA_TOTAL_LEGADO_10;M;68;69696.930000;;PDF;METLIFE\SUCESSÃO HOMEM_\METLIFE - HOMEM - 68 ANOS.pdf
METLIFE_VIDA_TOTAL_LEGADO_10;M;69;72351.260000;;PDF;METLIFE\SUCESSÃO HOMEM_\METLIFE - HOMEM - 69 ANOS.pdf
METLIFE_VIDA_TOTAL_LEGADO_10;M;70;78960.120000;;PDF;METLIFE\SUCESSÃO HOMEM_\METLIFE- HOMEM - 70 ANOS.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;14;21681.400000;;PDF;PRUDENTIAL\MULHER\14 ANOS - PRUDENTIAL.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;15;22253.300000;;PDF;PRUDENTIAL\MULHER\15 ANOS - PRUDENTIAL.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;16;22837.500000;;PDF;PRUDENTIAL\MULHER\16 ANOS - PRUDENTIAL.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;17;23434.500000;;PDF;PRUDENTIAL\MULHER\17 ANOS - PRUDENTIAL.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;18;24045.700000;;PDF;PRUDENTIAL\MULHER\18 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;19;24671.800000;;PDF;PRUDENTIAL\MULHER\19 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;20;25314.300000;;PDF;PRUDENTIAL\MULHER\20 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;21;25973.900000;;PDF;PRUDENTIAL\MULHER\21 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;22;26652.500000;;PDF;PRUDENTIAL\MULHER\22 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;23;27350.600000;;PDF;PRUDENTIAL\MULHER\23 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;24;28069.200000;;PDF;PRUDENTIAL\MULHER\24 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;25;29439.400000;;PDF;PRUDENTIAL\MULHER\25 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;26;30216.600000;;PDF;PRUDENTIAL\MULHER\26 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;27;31015.900000;;PDF;PRUDENTIAL\MULHER\27 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;28;31837.300000;;PDF;PRUDENTIAL\MULHER\28 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;29;32681.700000;;PDF;PRUDENTIAL\MULHER\29 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;30;33550.500000;;PDF;PRUDENTIAL\MULHER\30 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;31;34443.700000;;PDF;PRUDENTIAL\MULHER\31 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;32;35362.900000;;PDF;PRUDENTIAL\MULHER\32 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;33;36309.700000;;PDF;PRUDENTIAL\MULHER\33 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;34;36680.000000;;PDF;PRUDENTIAL\MULHER\34 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;35;37066.200000;;PDF;PRUDENTIAL\MULHER\35 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;36;37466.900000;;PDF;PRUDENTIAL\MULHER\36 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;37;37918.600000;;PDF;PRUDENTIAL\MULHER\37 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;38;38934.300000;;PDF;PRUDENTIAL\MULHER\38 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;39;39971.800000;;PDF;PRUDENTIAL\MULHER\39 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;40;41030.400000;;PDF;PRUDENTIAL\MULHER\40 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;41;42109.400000;;PDF;PRUDENTIAL\MULHER\41 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;42;43209.300000;;PDF;PRUDENTIAL\MULHER\42 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;43;44330.600000;;PDF;PRUDENTIAL\MULHER\43 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;44;45476.700000;;PDF;PRUDENTIAL\MULHER\44 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;45;46647.700000;;PDF;PRUDENTIAL\MULHER\45 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;46;47846.200000;;PDF;PRUDENTIAL\MULHER\46 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;47;49074.900000;;PDF;PRUDENTIAL\MULHER\47 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;48;50333.200000;;PDF;PRUDENTIAL\MULHER\48 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;49;51621.700000;;PDF;PRUDENTIAL\MULHER\49 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;50;52940.800000;;PDF;PRUDENTIAL\MULHER\50 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;51;54289.900000;;PDF;PRUDENTIAL\MULHER\51 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;52;55669.000000;;PDF;PRUDENTIAL\MULHER\52 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;53;57076.200000;;PDF;PRUDENTIAL\MULHER\53 anos - prud.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;54;58511.600000;;PDF;PRUDENTIAL\MULHER\54 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;55;59979.900000;;PDF;PRUDENTIAL\MULHER\55 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;56;61487.200000;;PDF;PRUDENTIAL\MULHER\56 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;57;63042.900000;;PDF;PRUDENTIAL\MULHER\57 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;58;64659.300000;;PDF;PRUDENTIAL\MULHER\58 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;59;66347.200000;;PDF;PRUDENTIAL\MULHER\59 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;60;68112.700000;;PDF;PRUDENTIAL\MULHER\60 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;61;69957.600000;;PDF;PRUDENTIAL\MULHER\61 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;62;71880.300000;;PDF;PRUDENTIAL\MULHER\62 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;63;73872.700000;;PDF;PRUDENTIAL\MULHER\63 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;64;75931.500000;;PDF;PRUDENTIAL\MULHER\64 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;65;78061.300000;;PDF;PRUDENTIAL\MULHER\65 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;66;80279.700000;;PDF;PRUDENTIAL\MULHER\66 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;67;82612.900000;;PDF;PRUDENTIAL\MULHER\67 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;68;85099.900000;;PDF;PRUDENTIAL\MULHER\68 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;69;87782.100000;;PDF;PRUDENTIAL\MULHER\69 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;70;90690.900000;;PDF;PRUDENTIAL\MULHER\70 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;71;91285.200000;;PDF;PRUDENTIAL\MULHER\71 ANOS - PRUDENTIAL.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;72;97189.100000;;PDF;PRUDENTIAL\MULHER\72 ANOS - PRUDENTIAL.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;73;103595.300000;;PDF;PRUDENTIAL\MULHER\73 ANOS - PRUDENTIAL.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;74;110520.700000;;PDF;PRUDENTIAL\MULHER\74 ANOS - PRUDENTIAL.pdf
PRUDENTIAL_VIDA_INTEIRA_10;F;75;117990.100000;;PDF;PRUDENTIAL\MULHER\75 ANOS - PRUDENTIAL.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;14;24868.300000;;PDF;PRUDENTIAL\HOMEM\14 ANOS - PRUDENTIAL.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;15;25506.900000;;PDF;PRUDENTIAL\HOMEM\15 ANOS - PRUDENTIAL.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;16;26145.400000;;PDF;PRUDENTIAL\HOMEM\16 ANOS - PRUDENTIAL.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;17;26784.500000;;PDF;PRUDENTIAL\HOMEM\17 ANOS - PRUDENTIAL.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;18;27428.600000;;PDF;PRUDENTIAL\HOMEM\18 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;19;28081.100000;;PDF;PRUDENTIAL\HOMEM\19 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;20;28746.700000;;PDF;PRUDENTIAL\HOMEM\20 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;21;29430.700000;;PDF;PRUDENTIAL\HOMEM\21 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;22;30136.000000;;PDF;PRUDENTIAL\HOMEM\22 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;23;30865.800000;;PDF;PRUDENTIAL\HOMEM\23 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;24;31623.600000;;PDF;PRUDENTIAL\HOMEM\24 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;25;32758.500000;;PDF;PRUDENTIAL\HOMEM\25 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;26;33586.200000;;PDF;PRUDENTIAL\HOMEM\26 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;27;34445.200000;;PDF;PRUDENTIAL\HOMEM\27 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;28;35334.800000;;PDF;PRUDENTIAL\HOMEM\28 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;29;36256.700000;;PDF;PRUDENTIAL\HOMEM\29 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;30;37209.100000;;PDF;PRUDENTIAL\HOMEM\30 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;31;38192.500000;;PDF;PRUDENTIAL\HOMEM\31 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;32;39206.700000;;PDF;PRUDENTIAL\HOMEM\32 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;33;40251.295079;;XLSX;PRUDENTIAL/ESTUDOS POR IDADE PRUDENTIAL .xlsx#HOMEM
PRUDENTIAL_VIDA_INTEIRA_10;M;34;41327.100000;;PDF;PRUDENTIAL\HOMEM\34 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;35;41762.000000;;PDF;PRUDENTIAL\HOMEM\35 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;36;42038.900000;;PDF;PRUDENTIAL\HOMEM\36 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;37;42943.800000;;PDF;PRUDENTIAL\HOMEM\37 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;38;44094.300000;;PDF;PRUDENTIAL\HOMEM\38 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;39;45274.000000;;PDF;PRUDENTIAL\HOMEM\39 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;40;46482.200000;;PDF;PRUDENTIAL\HOMEM\40 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;41;47718.200000;;PDF;PRUDENTIAL\HOMEM\41 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;42;48982.600000;;PDF;PRUDENTIAL\HOMEM\42 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;43;50276.700000;;PDF;PRUDENTIAL\HOMEM\43 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;44;51600.800000;;PDF;PRUDENTIAL\HOMEM\44 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;45;52957.000000;;PDF;PRUDENTIAL\HOMEM\45 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;46;54347.900000;;PDF;PRUDENTIAL\HOMEM\46 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;47;55775.600000;;PDF;PRUDENTIAL\HOMEM\47 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;48;57243.800000;;PDF;PRUDENTIAL\HOMEM\48 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;49;58755.900000;;PDF;PRUDENTIAL\HOMEM\49 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;50;60313.300000;;PDF;PRUDENTIAL\HOMEM\50 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;51;61918.200000;;PDF;PRUDENTIAL\HOMEM\51 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;52;63568.700000;;PDF;PRUDENTIAL\HOMEM\52 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;53;65266.300000;;PDF;PRUDENTIAL\HOMEM\53 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;54;67009.700000;;PDF;PRUDENTIAL\HOMEM\54 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;55;68801.300000;;PDF;PRUDENTIAL\HOMEM\55 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;56;70645.900000;;PDF;PRUDENTIAL\HOMEM\56 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;57;72551.300000;;PDF;PRUDENTIAL\HOMEM\57 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;58;74526.900000;;PDF;PRUDENTIAL\HOMEM\58 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;59;76582.700000;;PDF;PRUDENTIAL\HOMEM\59 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;60;78727.300000;;PDF;PRUDENTIAL\HOMEM\60 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;61;80966.800000;;PDF;PRUDENTIAL\HOMEM\61 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;62;83304.800000;;PDF;PRUDENTIAL\HOMEM\62 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;63;85745.800000;;PDF;PRUDENTIAL\HOMEM\63 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;64;88296.300000;;PDF;PRUDENTIAL\HOMEM\64 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;65;90967.400000;;PDF;PRUDENTIAL\HOMEM\65 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;66;93779.700000;;PDF;PRUDENTIAL\HOMEM\66 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;67;96760.000000;;PDF;PRUDENTIAL\HOMEM\67 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;68;99942.300000;;PDF;PRUDENTIAL\HOMEM\68 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;69;103359.600000;;PDF;PRUDENTIAL\HOMEM\69 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;70;107036.700000;;PDF;PRUDENTIAL\HOMEM\70 ANOS - PRUD.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;71;106631.700000;;PDF;PRUDENTIAL\HOMEM\71 ANOS - PRUDENTIAL.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;72;113117.500000;;PDF;PRUDENTIAL\HOMEM\72 ANOS - PRUDENTIAL.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;73;120038.700000;;PDF;PRUDENTIAL\HOMEM\73 ANOS - PRUDENTIAL.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;74;127388.400000;;PDF;PRUDENTIAL\HOMEM\74 ANOS - PRUDENTIAL.pdf
PRUDENTIAL_VIDA_INTEIRA_10;M;75;135173.100000;;PDF;PRUDENTIAL\HOMEM\75 ANOS - PRUDENTIAL.pdf
