seguradora;produto;produto_pdf;sexo;idade;capital;premio_anual_sem_iof;premio_anual_com_iof;premio_mensal;anos_pagamento;data_cotacao;arquivo
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;24;1000000.0;22386.88;;;10;11 de abril de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM  - 24 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;25;1000000.0;22936.74;;;10;11 de abril de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 25 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;26;1000000.0;23500.74;;;10;11 de abril de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 26 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;27;1000000.0;24079.14;;;10;11 de abril de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 27 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;28;1000000.0;24672.2;;;10;11 de abril de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 28 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;29;1000000.0;25280.29;;;10;11 de abril de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 29 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;30;1000000.0;25903.64;;;10;11 de abril de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 30 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;31;1000000.0;26542.59;;;10;11 de abril de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 31 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;32;1000000.0;27197.44;;;10;11 de abril de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 32 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;33;1000000.0;27868.49;;;10;11 de abril de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 33 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;34;1000000.0;28556.14;;;10;11 de abril de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 34 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;35;1000000.0;29260.71;;;10;11 de abril de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 35 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;36;1000000.0;29982.54;;;10;11 de abril de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 36 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;37;1000000.0;30721.94;;;10;11 de abril de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 37 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;38;1000000.0;31479.25;;;10;11 de abril de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 38 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;39;1000000.0;32254.87;;;10;11 de abril de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 39 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;40;1000000.0;33049.11;;;10;11 de abril de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 40 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;41;1000000.0;33862.34;;;10;27 de maio de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 41 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;42;1000000.0;34694.96;;;10;27 de maio de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 42 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;43;1000000.0;35547.42;;;10;27 de maio de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 43 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;44;1000000.0;36420.16;;;10;27 de maio de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 44 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;45;1000000.0;37313.65;;;10;27 de maio de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 45 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;46;1000000.0;38228.46;;;10;27 de maio de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 46 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;47;1000000.0;39165.08;;;10;27 de maio de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 47 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;48;1000000.0;40124.1;;;10;27 de maio de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 48 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;49;1000000.0;41106.12;;;10;27 de maio de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 49 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;50;1000000.0;42111.58;;;10;2 de abril de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 50 ANOS_.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;51;1000000.0;43141.01;;;10;27 de maio de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 51 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;52;1000000.0;44194.7;;;10;27 de maio de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 52 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;53;1000000.0;45273.12;;;10;27 de maio de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 53 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;54;1000000.0;46376.58;;;10;27 de maio de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 54 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;55;1000000.0;47505.6;;;10;27 de maio de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 55 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;56;1000000.0;48660.83;;;10;27 de maio de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 56 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;57;1000000.0;49843.04;;;10;27 de maio de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 57 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;58;1000000.0;51053.08;;;10;27 de maio de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 58 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;59;1000000.0;52291.83;;;10;27 de maio de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 59 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;60;1000000.0;53560.05;;;10;2 de abril de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 60 ANOS_.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;61;1000000.0;54858.36;;;10;27 de maio de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 61 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;62;1000000.0;56187.23;;;10;27 de maio de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 62 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE INTEGRAL 10 ANOS;M;63;1000000.0;79079.52;;;10;27 de maio de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 63 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;64;1000000.0;58938.76;;;10;27 de maio de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 64 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;65;1000000.0;60362.82;;;10;27 de maio de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 65 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;66;1000000.0;61820.6;;;10;27 de maio de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 66 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;67;1000000.0;63313.61;;;10;27 de maio de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 67 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;68;1000000.0;64843.64;;;10;27 de maio de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 68 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;69;1000000.0;66412.31;;;10;27 de maio de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 69 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;70;1000000.0;68020.81;;;10;2 de abril de 2026;MAG\SUCESSÃO HOMEM\MAG- HOMEM - 70 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;71;1000000.0;69669.84;;;10;27 de maio de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 71 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;72;1000000.0;71359.73;;;10;27 de maio de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 72 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;73;1000000.0;73090.46;;;10;27 de maio de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 73 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;74;1000000.0;74862.22;;;10;27 de maio de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 74 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;75;1000000.0;76676.27;;;10;27 de maio de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 75 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;76;1000000.0;78534.96;;;10;27 de maio de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 76 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;77;1000000.0;80441.58;;;10;27 de maio de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 77 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;78;700000.0;57680.27;;;10;27 de maio de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 78 ANOS LIMITE DE 700K.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;79;700000.0;59090.95;;;10;27 de maio de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 79 ANOS LIMITE DE 700K.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;80;700000.0;60543.45;;;10;27 de maio de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 80 ANOS LIMITE DE 700K.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;18;1000000.0;24251.26;24343.41;2104.98;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 18 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;19;1000000.0;24882.94;24977.5;2159.83;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 19 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;20;1000000.0;25530.98;25628.0;2216.1;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 20 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;21;1000000.0;26197.21;26296.76;2273.95;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 21 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;22;1000000.0;26882.26;26984.41;2333.44;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 22 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;23;1000000.0;27588.07;27692.9;2394.74;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 23 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;24;1000000.0;28314.12;28421.71;2457.8;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 24 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;25;1000000.0;29061.18;29171.61;2522.69;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 25 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;26;1000000.0;29833.33;29946.7;2589.48;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 26 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;27;1000000.0;30623.73;30740.1;2658.14;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 27 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;28;1000000.0;31437.77;31557.23;2728.87;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 28 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;29;1000000.0;32275.3;32397.95;2801.65;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 29 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;30;1000000.0;33395.91;33522.81;2898.98;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 30 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;31;1000000.0;34293.31;34423.62;2976.67;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 31 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;32;1000000.0;35213.17;35346.98;3056.65;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 32 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;33;1000000.0;36160.63;36298.04;3139.06;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 33 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;34;1000000.0;36738.47;36878.08;3188.85;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 34 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;35;1000000.0;36928.62;37068.95;3205.5;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 35 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;36;1000000.0;37530.8;37673.42;3257.8;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 36 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;37;1000000.0;38549.15;38695.64;3346.1;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 37 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;38;1000000.0;39592.14;39742.59;3436.55;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 38 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;39;1000000.0;40660.12;40814.63;3529.18;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 39 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;40;1000000.0;41568.68;41726.64;3608.35;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 40 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;41;1000000.0;42680.46;42842.65;3704.83;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 41 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;42;1000000.0;43816.02;43982.52;3803.39;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 42 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;43;1000000.0;44977.21;45148.12;3904.22;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 43 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;44;1000000.0;46166.25;46341.68;4007.5;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 44 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;45;1000000.0;47385.68;47565.75;4113.47;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 45 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;46;1000000.0;48640.95;48825.79;4222.16;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 46 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;47;1000000.0;49923.67;50113.38;4333.73;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 47 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;48;1000000.0;51244.88;51439.61;4448.22;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 48 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;49;1000000.0;52601.34;52801.23;4565.82;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 49 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;50;1000000.0;53206.62;53408.81;4618.55;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 50 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;51;1000000.0;54611.54;54819.06;4740.48;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 51 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;52;1000000.0;56050.69;56263.68;4865.46;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 52 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;53;1000000.0;57522.41;57741.0;4993.38;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 53 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;54;1000000.0;59033.16;59257.49;5124.32;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 54 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;55;1000000.0;60582.29;60812.5;5258.76;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 55 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;56;1000000.0;62173.77;62410.03;5397.08;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 56 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;57;1000000.0;63822.94;64065.47;5540.07;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 57 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;58;1000000.0;65534.7;65783.73;5688.74;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 58 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;59;1000000.0;67320.43;67576.25;5844.11;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 59 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;60;1000000.0;68527.74;68788.15;5948.39;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 60 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;61;1000000.0;70470.86;70738.65;6116.9;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 61 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;63;1000000.0;74604.0;74887.5;6476.14;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 63 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;64;1000000.0;76800.98;77092.82;6666.3;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 64 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;65;1000000.0;79077.52;79378.01;6864.09;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 65 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;66;1000000.0;85265.62;85589.63;7299.07;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 66 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;67;1000000.0;87749.17;88082.62;7511.26;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 67 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;68;1000000.0;90387.17;90730.64;7737.31;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 68 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;69;1000000.0;93234.49;93588.78;7981.28;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 69 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;70;1000000.0;92252.08;92602.64;8008.0;10;15/01/2026;METLIFE\MULHER\METLIFE - MULHER - 70 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;71;1000000.0;91924.28;92273.59;7951.41;10;12/03/2026;METLIFE\MULHER\METLIFE - MULHER - 71 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;72;1000000.0;95307.1;95669.27;8223.42;10;12/03/2026;METLIFE\MULHER\METLIFE - MULHER - 72 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;73;1000000.0;98954.75;99330.78;8559.52;10;12/03/2026;METLIFE\MULHER\METLIFE - MULHER - 73 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;74;1000000.0;102875.84;103266.77;8923.48;10;12/03/2026;METLIFE\MULHER\METLIFE - MULHER - 74 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;F;75;1000000.0;107092.61;107499.56;9317.86;10;12/03/2026;METLIFE\MULHER\METLIFE - MULHER - 75 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;M;18;1000000.0;27768.28;27873.8;2410.27;10;16/01/2026;METLIFE\HOMEM_\METLIFE - HOMEM - 18 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;M;19;1000000.0;28432.67;28540.71;2467.92;10;16/01/2026;METLIFE\HOMEM_\METLIFE - HOMEM - 19 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;M;20;1000000.0;29112.32;29222.95;2526.89;10;16/01/2026;METLIFE\HOMEM_\METLIFE - HOMEM - 20 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;M;21;1000000.0;29808.11;29921.38;2587.55;10;16/01/2026;METLIFE\HOMEM_\METLIFE - HOMEM - 21 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;M;22;1000000.0;30531.21;30647.23;2650.29;10;16/01/2026;METLIFE\HOMEM_\METLIFE - HOMEM - 22 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;M;23;1000000.0;31280.47;31399.34;2715.32;10;16/01/2026;METLIFE\HOMEM_\METLIFE - HOMEM - 23 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;M;24;1000000.0;32058.23;32180.05;2782.82;10;16/01/2026;METLIFE\HOMEM_\METLIFE - HOMEM - 24 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;M;25;1000000.0;32865.66;32990.55;2852.92;10;16/01/2026;METLIFE\HOMEM_\METLIFE - HOMEM - 25 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;M;26;1000000.0;33705.35;33833.43;2925.84;10;16/01/2026;METLIFE\HOMEM_\METLIFE - HOMEM - 26 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;M;27;1000000.0;34576.15;34707.54;3001.47;10;16/01/2026;METLIFE\HOMEM_\METLIFE - HOMEM - 27 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;M;28;1000000.0;35482.18;35617.01;3079.84;10;16/01/2026;METLIFE\HOMEM_\METLIFE - HOMEM - 28 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;M;29;1000000.0;36415.76;36554.14;3160.96;10;16/01/2026;METLIFE\HOMEM_\METLIFE - HOMEM - 29 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;M;30;1000000.0;37154.78;37295.97;3225.06;10;16/01/2026;METLIFE\HOMEM_\METLIFE - HOMEM - 30 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;M;31;1000000.0;38146.12;38291.08;3311.25;10;16/01/2026;METLIFE\HOMEM_\METLIFE - HOMEM - 31 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;M;32;1000000.0;39168.49;39317.33;3400.15;10;16/01/2026;METLIFE\HOMEM_\METLIFE - HOMEM - 32 ANOS.pdf
METLIFE;METLIFE_VIDA_TOTAL_10;Vida Total;M;33;1000000.0;40226.85;40379.71;3491.83;10;16/01/2026;METLIFE\HOMEM_\METLIFE - HOMEM - 33 ANOS.pdf
